,Mean_1,Mean_2,SD_2,Obli_2,Kurt_2,ES1_2,ES2_2,simple_mean2,Mean_3,SD_3,Obli_3,Kurt_3,simple_mean3,flair
299,36.46986108896684,199.11249999999998,19.279032489987664,-35.2647318100081,736.8707935890227,0.8950283050712207,24.0,1.3333333333333333,2.6500000000000004,2.006863224038948,2.1708592374096325,5.619548417132211,1.6,26
300,23.7540208466199,86.08974358974359,10.661680602399752,15.975423267673573,338.2696533940627,0.6804532033901344,9.0,2.6,8.64102564102564,7.537894623720664,24.68178836754706,189.324368757212,3.12,10
301,26.60072544642857,92.21698113207547,6.043481935548776,-1.314397061402845,92.17123180521362,0.46484235359378334,10.0,1.7666666666666666,9.245283018867925,6.851265302165363,18.81787583894954,163.99202524742526,2.12,11
302,27.678596340880098,84.39285714285715,6.788063503124362,-5.163141036248864,111.35258163265313,0.5074210263354877,9.0,0.9333333333333333,5.678571428571429,3.525960572550929,1.0874923502906262,20.84931273986972,1.12,12
303,36.71604452327806,131.84732824427482,22.064694358556853,55.772481917576194,970.338970554814,0.9334380038528152,13.0,4.366666666666666,8.221374045801527,5.809034916543062,16.661836077852474,158.7439964037287,5.24,16
304,23.226876395089285,85.06273062730627,11.52238853546107,-17.209474648832135,296.8326831196041,0.7088243614318747,10.0,9.033333333333333,10.047970479704796,7.047120367578754,14.482786770400205,145.39712859077423,10.84,17
305,46.31130919164541,151.47435897435898,12.305902647660655,-36.75399586311257,483.8479814590713,0.7280063284295575,18.0,3.9,8.068376068376068,5.410857232946062,14.59547518143577,137.78470726945406,4.68,18
306,44.06455277423469,170.67105263157893,15.152851180288375,8.323620768925615,577.8619609837205,0.8419086090186302,19.0,3.8,8.359649122807017,5.675628403236248,17.28875550453602,159.89317994894,4.56,19
307,39.84382473692602,180.25219298245617,18.37341100702135,-48.69548972127076,965.2732789105675,0.9195684688470153,21.0,7.6,10.026315789473685,5.99701757208749,11.299903444212111,126.51702126606008,9.12,20
308,41.88049565529337,213.125,19.547618141349087,5.709999551837682,1009.9881702361482,0.9572527376226078,23.0,4.533333333333333,8.691176470588237,5.78603123388099,14.697755327815981,158.92945473733795,5.44,21
309,52.44367825255101,231.7037037037037,20.113685804768583,-52.20950803956479,957.8633935394373,0.8737222824836303,29.0,0.9,6.925925925925926,5.381215103906647,16.513527613111574,149.89005425236815,1.08,22
