,Mean_1,Mean_2,SD_2,Obli_2,Kurt_2,ES1_2,ES2_2,simple_mean2,Mean_3,SD_3,Obli_3,Kurt_3,simple_mean3,flair
28,69.21118662308673,221.2715404699739,35.70453744599832,-193.9996916587261,4625.653492159586,1.4462747623851697,254.0,1.5019607843137255,15.825065274151436,5.896248170592201,4.79122619704236,70.66018928517903,15.32,15
29,31.206066131591797,133.34698795180722,15.786835581412559,-9.13288970058355,822.6504666319521,1.737691243183761,133.0,1.6274509803921569,11.216867469879517,7.409938283682121,13.619013125778737,136.81785248644798,16.6,28
30,26.64929962158203,112.18831168831169,9.588798578996467,-8.387987707450389,217.3655845022373,1.5040920122585006,113.0,0.6039215686274509,11.227272727272727,5.903468853990459,11.371958994108212,125.20294397208667,6.16,36
31,36.65276336669922,142.0344827586207,12.362762288385554,-6.065065019292981,337.2891628659702,1.4723700721057293,137.0,0.3411764705882353,9.885057471264368,5.821927017070839,14.575287253856633,143.0657605303088,3.48,32
32,26.432758331298828,101.68085106382979,8.504332770502048,-5.344699832205848,173.71358021103623,1.4344952732624638,101.0,0.3686274509803922,9.872340425531915,5.6779417205518055,14.235721755475295,139.5854497425261,3.76,28
34,30.12755584716797,90.9253847514594,24.25088488864305,80.07701479088567,2631.7225598550353,1.926448048293452,79.0,110.84313725490196,17.269626746860077,8.618112428355714,-15.924451052598489,137.84345332156107,1130.6,33
36,70.5905532836914,165.61380952380955,50.603226885267055,-408.17594336823845,8747.79241964533,2.1521918107133207,192.0,8.235294117647058,16.53047619047619,7.875067634594201,-9.515541512597112,115.91213092717386,84.0,15
37,34.117244720458984,156.45602605863195,20.684787747101577,-39.85873778012104,1022.6341449859567,1.8278954978735578,170.0,2.407843137254902,11.314332247557005,6.874199257628884,13.77803078013888,134.13213783064072,24.56,29
39,51.40285110473633,214.65069413345276,47.28214491419104,-517.4220876161066,13259.452274561527,1.673948575252803,254.0,8.75686274509804,14.234661889834303,5.54834782013897,7.6509004025764,88.26713644398156,89.32,17
40,60.88408801020409,216.65171137835335,46.07726256184598,-310.11901992170164,6695.558941996944,1.4601256650897232,254.0,8.47843137254902,15.944033302497687,5.999623331901794,4.062589578577736,67.13351231676597,86.48,18
41,46.19196319580078,228.2064803049555,40.00854335305266,-343.4161684164258,5818.704082357336,1.2231287136749087,254.0,12.345098039215687,18.94440914866582,5.906925048849396,-8.211479131745211,81.58599307539768,125.92,18
42,48.65351104736328,227.30694688389556,29.804507486905408,-245.57602838334864,4972.931846819014,1.7491993207713168,254.0,64.74901960784314,15.60390043001635,6.6623103583897905,1.0360063079670128,90.15692059203732,660.44,19
43,64.41256713867188,181.89015748031494,59.678331821118945,-118.51086027583848,6192.034333135095,2.0152883049598227,254.0,49.80392156862745,16.953464566929135,7.173592745526174,-7.786497453796126,104.60714462376637,508.0,17
44,35.32317741549745,165.0,28.211555999127235,130.51699828797706,1985.7689486552565,1.392386859788076,139.0,0.1450980392156863,11.243243243243242,6.855281670264947,12.403987292048214,118.38446425986001,1.48,23
45,18.359260403380098,219.24615384615387,20.0745002959022,-37.93212729604632,936.3184564192891,1.552338724175711,204.0,0.2549019607843137,8.292307692307693,3.537591866371494,-4.009243269727815,31.57007346481634,2.6,26
46,40.44322204589844,228.15555555555554,25.94049220432159,-120.40053081884828,2013.520937534509,1.4492787004561762,254.0,0.35294117647058826,12.31111111111111,9.36737179367765,8.540301711084293,130.94213009288185,3.6,19
47,68.02871890943878,241.41272727272727,19.81456355627395,-106.76887710857916,1222.0218038056407,1.043274021404057,254.0,2.156862745098039,14.741818181818182,5.511201515891098,9.796391404335205,74.48051757143962,22.0,16
49,23.280292510986328,108.97470039946738,12.28861311920898,-8.584626079045204,394.27399996158306,1.6565364951202406,105.0,2.9450980392156865,12.691078561917443,7.4723039641805915,8.454407484679017,119.20619276131498,30.04,33
51,37.851924896240234,173.07470817120623,22.54981218511801,-60.123344491608904,1693.5894409809252,1.9036979999297616,177.0,5.03921568627451,14.336964980544748,8.024917137815976,0.15785027354440237,117.4609682657534,51.4,23
52,40.45583724975586,128.74374999999998,12.649444378325759,-36.913890661746194,755.4147744333036,1.6473536367696378,131.0,4.392156862745098,14.82857142857143,8.63522094774225,-2.399053257745364,117.77923199853167,44.8,24
53,71.7718276977539,32.03931168807962,62.35403160995182,1098.9521526755384,27648.38400128283,1.0664955586763125,0.0,658.3882352941176,21.9258021669079,6.3095853591197235,-30.683439329665937,218.3803261208795,6715.56,16
55,30.72930145263672,130.796,20.80121111858634,2.5151975255500556,928.753385852452,1.799692510552897,123.0,0.9803921568627451,11.836000000000002,6.5800534952232725,10.223331350733497,120.90848578786124,10.0,27
56,34.236934661865234,138.47761194029852,12.309877369995814,3.5862319854453726,310.65507064130304,1.4742571714618324,137.0,0.2627450980392157,8.373134328358208,4.311857378970547,11.613986799499129,136.94572828316328,2.68,25
57,68.65984733737244,190.5839715048976,47.75751335095543,-64.01983439182274,4831.229823053983,1.9828069531847718,254.0,22.019607843137255,16.675512021371325,7.306796539717639,-7.137479294249038,104.19100677786318,224.6,16
58,63.64100366709184,222.07518796992477,29.703705766164305,-68.13096954318436,1612.42447271575,1.4876739044279486,254.0,0.5215686274509804,11.872180451127818,5.074502877736813,17.175425708343106,118.57636337421515,5.32,21
59,26.805034637451172,101.17633928571428,13.61648400282433,12.976397325989183,414.9154184020281,1.67780468269742,93.0,1.7568627450980392,12.303571428571427,7.215545328508103,10.833436317466607,127.19384122656035,17.92,36
61,36.089332580566406,117.35148514851485,13.889957294243853,-4.224012701481868,411.09011292260647,1.636130993134806,109.0,0.792156862745098,10.029702970297029,6.117586150420194,14.11373605599647,138.734377326402,8.08,21
63,55.292630208333335,36.48488782051282,58.48866741571803,752.8275575849907,16553.08418786021,1.2779726417839594,0.0,734.1176470588235,21.245272435897437,6.905409172083747,-30.072113793719463,208.0319401818447,7488.0,16
64,28.297016143798828,128.65071770334927,12.823703827977198,-14.601241220444171,389.6223484974406,1.6267118149354436,124.0,0.8196078431372549,11.90909090909091,7.30775059719327,11.630342931813711,124.65668169169797,8.36,35
66,65.99840062978316,77.40067720090295,107.48406758722172,1060.9746390969174,22847.491926037692,1.3821754280907683,254.0,3.4745098039215687,19.55079006772009,7.650463215512534,-24.468444762083013,177.0310075558297,35.44,19
68,39.19975280761719,181.33640552995394,16.583046475173294,-115.33626363108488,1914.064100345644,1.6391247216230431,186.0,0.8509803921568627,13.041474654377879,7.565574081948426,5.446266000575239,118.21262499381652,8.68,25
69,74.73241689253827,166.88203773584905,42.944196018748436,-395.9817777284918,12672.63864818688,2.077649976475629,162.0,51.96078431372549,17.006716981132076,8.398375414277789,-13.684879907606705,127.5772503951892,530.0,14
70,58.765037536621094,221.75676356914806,32.735698113538575,-205.3353427845704,4460.089888354676,1.739580541203133,254.0,93.34901960784313,16.400730969584945,6.731180400568027,-2.3218461053589623,90.21711119493598,952.16,15
71,18.101303411989797,212.89830508474574,22.487431454002227,11.721385302076145,1083.8414787720956,1.536791990838129,193.0,0.23137254901960785,7.728813559322035,3.2407914312453205,-5.6729007555283335,28.6755107281353,2.36,27
72,72.87381915656887,168.7452627174368,40.97853897066299,-265.7382346718137,10514.603705987613,2.098411895862998,254.0,131.2078431372549,17.111154282981648,8.372620356301171,-13.995576914234483,130.1813714611715,1338.32,18
73,46.88365885416667,150.52403232666953,66.32017127462821,-274.74462008589444,10555.233865476577,2.3217752267050873,89.0,9.219607843137254,13.589961718417694,6.233535458437113,5.040718002652041,104.14520176906358,94.04,12
74,20.637760162353516,106.59055118110236,7.315558149231135,-8.805198702329117,214.09727046607108,1.3527405106990775,105.0,0.4980392156862745,17.039370078740156,9.504579563245569,-18.81404574933988,149.1483561062254,5.08,37
76,27.836368560791016,112.6624203821656,14.335906166221873,-8.967149279944747,615.520980283531,1.7285720070499235,115.0,4.925490196078432,13.984076433121018,7.701832105258947,2.770874826479609,109.99061351077316,50.24,31
78,20.59490966796875,88.21610169491525,11.544126618306326,-3.3055399660986704,323.68173203727025,1.6297506032949278,95.0,1.8509803921568628,11.114406779661017,6.65999663337484,12.691044128986492,130.01557658805692,18.88,36
79,34.597930908203125,162.15803108808288,22.110260677148716,-75.20379883511951,1584.4570716349554,1.8203630955447871,179.0,1.5137254901960784,12.950777202072539,8.058089741172282,6.103437080368224,118.40565271554814,15.44,28
80,40.987037658691406,174.26315789473682,15.80420365553404,-4.143622052031007,610.3932783457952,1.569765140068248,170.0,0.2980392156862745,9.499999999999998,5.511948743173182,17.499867354931236,165.0180814205284,3.04,34
81,77.44766920440051,242.87450199203187,22.157669956459735,-300.6710637730433,6422.66906874315,1.017710640639579,254.0,3.937254901960784,15.417330677290835,6.144519344449805,4.864087067948802,78.04153739380615,40.16,17
83,33.1140251159668,124.14754098360655,8.756891554138562,-11.552740219805518,157.3185005167795,1.342920655313859,132.0,0.23921568627450981,8.967213114754099,5.130964224452836,18.13609800224453,178.28133210788567,2.44,27
84,51.54011379942602,225.78966442953018,29.64986142358389,-186.79567206550962,3549.9728891150703,1.7262780356320444,254.0,29.215686274509803,16.33530201342282,7.068451655165036,-3.6612165099499565,95.9780990228126,298.0,23
85,23.92947006225586,122.54421768707482,11.535353108022399,-8.409670458301314,356.63628643454473,1.5284635095489434,120.0,0.5764705882352941,9.755102040816325,6.968922106733848,17.70812176597611,157.79126544070704,5.88,38
88,52.67364501953125,52.57379872311828,75.4179873924072,727.0956971393181,15064.510946377884,1.309652348312929,0.0,1027.0117647058823,21.088808956500486,6.875408901376842,-28.107855347699246,191.8699280614465,10475.52,22
90,52.879539489746094,222.8229640870005,54.676409115419794,-867.6859292897605,22261.660991160355,1.2944833311055248,254.0,23.258823529411764,19.31579834766481,5.8571989535088615,-9.283172794052996,80.88543979962854,237.24,15
91,27.850128173828125,99.46875,6.598536966947043,-10.980093220488323,107.75897890361574,1.2917013115387241,103.0,0.3764705882352941,11.6875,7.60114095054157,13.179545328856415,137.5937344183118,3.84,31
92,27.025894165039062,127.18,14.060379321578301,42.19757249621725,713.9777332004229,1.632805148344243,121.0,1.1764705882352942,13.396666666666668,8.763902606081887,3.847246808538824,115.61959464040154,12.0,37
93,40.28157424926758,126.18416523235801,18.502141771176625,18.963002153036282,930.3556183530792,1.791421924703441,114.0,2.2784313725490195,13.925989672977625,8.287831691162008,1.2922758640068437,119.60110903457682,23.24,23
94,36.343170166015625,118.67391304347827,14.384176613974251,-15.99397193495224,431.2951780437598,1.6307732672174806,119.0,0.7215686274509804,11.923913043478262,6.67365634685491,12.476637240650385,122.70606692785476,7.36,25
96,28.838214874267578,114.18150087260034,15.850365079077882,18.418705356332463,675.7136494603313,1.7527983448869588,114.0,2.2470588235294118,10.022687609075042,6.669550649463777,16.70707886048617,152.20734523258122,22.92,31
97,35.20912551879883,144.81645569620252,13.839422048184817,-25.602979285886374,445.1431608409293,1.5929889943720974,157.0,0.6196078431372549,10.670886075949369,6.462592494232866,14.749726277457277,140.08788946918992,6.32,36
98,21.64604949951172,96.9047619047619,6.625382374623922,-9.456472761613915,93.77237346018053,1.2162067439131619,95.0,0.24705882352941178,10.53968253968254,6.941536806252077,17.032988356187204,150.1224013941307,2.52,41
99,35.48109436035156,156.77011494252875,11.235413173630533,-5.3139530241346575,369.9590590993584,1.5782445277583557,161.0,0.6823529411764706,13.896551724137932,8.826598364268436,2.4395258113601805,119.58547393567504,6.96,31
100,50.07745361328125,231.68309859154928,28.048627938487982,-194.12545629535023,3351.414794207919,1.4547840765770146,254.0,3.8980392156862744,13.862173038229376,6.990228715227031,5.950398300998784,108.97744178983797,39.76,20
101,53.6375807158801,210.89349112426035,46.32211117225628,-179.8927113768808,4163.113490519289,1.5707296682854697,254.0,7.290196078431372,16.981172673480366,6.463300668942716,-0.5084939229330362,71.68318278733499,74.36,20
102,37.11444854736328,132.50196078431372,11.648739563155614,-3.4340017675110683,307.4927784849823,1.6102155107768426,132.0,1.0,13.101960784313725,7.979225236262676,7.190153163966413,119.37980853073346,10.2,24
103,31.87696075439453,128.55395683453239,15.935423939827318,-33.783822506921545,1087.1672604823725,1.707699351412376,125.0,1.0901960784313725,11.64748201438849,7.536828817465422,10.688670530664275,124.15777908095099,11.12,27
104,22.3115234375,123.2639225181598,10.899966950826297,5.471726189373952,304.537799615749,1.5782767794483534,123.0,1.619607843137255,14.133171912832932,8.31633585162843,1.9136462309704756,113.15405299939687,16.52,37
105,65.42263020833335,167.19243811461513,64.21062084173428,-201.1636122232604,10783.787994771003,2.1053554337262734,254.0,46.258823529411764,17.250593421498813,7.5292086703449765,-10.457047793365714,113.81570413407894,471.84,16
106,64.87418287627551,230.8746987951807,28.159848555921037,-123.14860379383758,1793.1896583516066,1.3828595454253814,254.0,1.6274509803921569,16.46265060240964,6.798506406546149,0.31405933209774944,76.3704174123748,16.6,22
107,28.594314575195312,130.77731092436974,13.062100780597495,0.3123966874195438,399.91119766785306,1.646071001189238,128.0,0.9333333333333333,10.852941176470589,5.9443684744104655,13.77076105460484,142.39336438768868,9.52,33
108,22.49090576171875,97.0702479338843,9.672702876149165,-0.16355608963380538,204.9379720804948,1.5217696529102125,90.0,0.9490196078431372,12.785123966942148,7.529782861630864,6.984740007074412,125.26813220329487,9.68,39
109,25.89667510986328,106.18541033434651,13.912633384401696,-30.5824251190717,477.3949070140352,1.6616517528822947,110.0,2.5803921568627453,12.683890577507597,7.953918309509402,7.783676172605439,120.29993571727552,26.32,34
111,42.43626022338867,135.27215189873417,13.852591373977475,6.015272787376586,456.8423463179151,1.6300973588019445,136.0,0.6196078431372549,10.221518987341772,4.681803473943222,11.684377248827156,130.06928464066854,6.32,30
112,72.5012326388889,232.66307277628033,31.52276594697843,-341.646633177841,8156.071985115632,1.3177482945026893,254.0,17.458823529411763,17.516172506738542,6.205376830833832,-3.5558785885327695,78.25748386236775,178.08,15
113,38.23786163330078,163.2182572614108,19.955294399136868,-25.31423752673193,1264.1611465437088,1.8824303140763339,161.0,9.450980392156863,14.021991701244815,8.18793349718279,1.5242259860208687,115.5763925352016,96.4,20
114,43.40913484534438,217.4072093825457,33.312178007902524,-213.12253657230278,4262.488915782538,1.907987903561336,254.0,22.737254901960785,15.474129010003448,7.167916753729262,-1.33884622628484,102.01762714143855,231.92,24
115,32.517704010009766,103.00573613766731,11.396301334816181,1.4582402923636595,395.5201800425042,1.6211617158324132,103.0,4.101960784313725,13.71414913957935,8.12695221981224,4.135773528581465,116.19330174883187,41.84,25
116,36.50636291503906,111.09815950920245,8.248974447449788,-1.2533965773162585,182.27857767253758,1.4768116416629522,105.0,1.2784313725490195,14.585889570552148,7.94789301323115,0.08482303374860108,111.64643780511103,13.04,21
118,77.88010204081633,224.3371059013743,37.421871475171116,-203.63477034813985,3631.75637845395,1.3607072400946898,254.0,4.850980392156862,16.350040420371865,5.9649632165336115,4.946562203535182,60.16951456205597,49.48,16
120,60.72633246527778,137.6008389071534,56.41939990274841,-224.6702363571872,8996.925608170175,2.27379625691057,153.0,69.1843137254902,16.647545629747192,8.134749829312435,-10.623837905264715,120.32864976494298,705.68,12
121,40.267086029052734,164.4587973273942,23.267184790727747,23.655493075674418,1139.3373474663756,1.8743658167118056,151.0,1.7607843137254902,12.10467706013363,6.752724465128569,9.494105343583094,123.13569229834431,17.96,20
122,30.780208587646484,165.4350377200335,26.96004953817482,-103.22647444357115,3039.54739613735,1.9584875958648889,183.0,4.67843137254902,13.887678122380553,8.448103437569191,2.8782855047289813,115.91647254567994,47.72,34
126,56.53534722222223,155.28661204359238,48.70166717264932,-271.61215157414557,7521.475957508905,2.226273801011396,196.0,49.29803921568627,17.163551030148756,8.75375637442558,-16.557672427269093,139.53912178364286,502.84,8
127,63.645099250637756,217.56370656370655,47.77012599536175,-455.3740040532002,10869.532734564958,1.418322962606964,254.0,5.078431372549019,16.371428571428574,5.723105163127656,2.589723922626294,63.229115882337425,51.8,17
129,35.86231994628906,138.81012658227849,16.844092191511205,-54.74542736977097,1098.3261151586048,1.71811826152393,142.0,1.2392156862745098,12.031645569620254,7.301743233922016,9.441510738143222,125.09258335724797,12.64,23
130,76.73060989379883,162.59675583380766,41.34482823250759,-21.217689733485386,6001.561290815711,2.155725523211819,254.0,137.80392156862746,16.795873648264088,8.35680345368645,-12.47035870621869,125.62630698539908,1405.6,12
131,27.451583862304688,89.3688524590164,18.877170191023193,-178.92552411459124,3277.3100621117233,1.6348166980324184,87.0,0.9568627450980393,17.110655737704917,8.840112633518125,-17.10173486683779,143.3038575985678,9.76,27
133,50.139278411865234,246.42835365853657,12.24313101480407,-57.284519521777895,564.6620035657837,1.0315209297252195,254.0,2.5725490196078433,15.070121951219512,6.255823432162723,5.050802523643508,77.10934790954347,26.24,22
134,35.180023193359375,140.616368286445,16.92018689041479,35.40969014365509,838.8493652473919,1.770818359019773,135.0,1.5333333333333334,12.263427109974424,7.632188365885612,7.615565029105239,118.57857782640076,15.64,34
135,37.152034759521484,155.9975278121137,13.658921074310555,-9.803874546239568,505.2328580661795,1.7023556001224551,160.0,3.172549019607843,11.592088998763906,6.843418189846901,12.560320447073483,131.375706521576,32.36,24
136,40.51608940972223,152.76,21.453906853956592,-51.917836273393306,1878.8985371576703,1.8996848357110907,150.0,11.176470588235293,16.746315789473684,8.665713570719419,-14.108862195867845,131.32413713231043,114.0,23
137,36.57951354980469,152.84444444444443,18.534149329225357,-76.3944595155539,1344.6428245939783,1.7609238116061214,160.0,1.411764705882353,12.222222222222221,8.233100911399298,8.345709378834954,128.31177623302202,14.4,28
139,68.15422712053572,241.47701149425288,15.834345045591762,-60.221872617864854,767.2276572462156,1.2230916283195465,254.0,1.3647058823529412,13.045977011494253,5.841110833530423,14.931485333230002,102.22607145868294,13.92,11
140,32.13251876831055,156.38520688392532,38.80411501070768,-175.0771345333428,6053.964968094941,2.0509001949753363,171.0,10.709803921568627,17.295862321493956,8.525640205695144,-15.92653008902756,137.91818829947817,109.24,25
141,23.94896697998047,69.30443548387096,20.060243453738465,26.922420552308125,1102.3967895091662,1.8282613269359769,58.0,1.9450980392156862,13.086693548387096,7.699925661745703,8.004608838312008,117.9206975047751,19.84,33
143,23.46575927734375,102.80987654320987,10.929820328474845,-10.019328086010058,313.3828458829409,1.6135148311248264,105.0,4.764705882352941,12.447736625514402,7.519436065653373,9.513015677239219,123.15729181643414,48.6,32
145,76.26845005580356,227.49446494464942,28.406624513071435,-61.698887802516985,1289.062377684749,1.2527061673341318,254.0,1.0627450980392157,15.265682656826566,5.687712803271948,9.998171299691943,61.08772566555746,10.84,20
146,37.90244674682617,136.22443674176776,18.71316997202712,-28.432365660992986,1120.8559230299668,1.8368049682948346,142.0,4.525490196078431,14.57105719237435,8.807033648736102,-2.3957713969408307,120.28346860076543,46.16,29
147,47.109592013888886,109.87739307535642,69.55999650791783,-58.21972367954269,8390.645883894716,2.2625523095541658,254.0,38.509803921568626,17.55010183299389,8.645097676655666,-17.73590646348692,142.33703789848343,392.8,5
148,57.66914367675781,140.17655172413794,52.1223679746211,-180.64859093840528,10154.013883970698,2.1033367415656445,254.0,2.843137254901961,16.166896551724136,7.307700758009238,-6.3862814125005665,109.55646880885165,29.0,17
149,29.72321319580078,143.84137931034485,12.142076094746171,-19.749754247611012,385.9722238384073,1.5991957091935192,150.0,1.1372549019607843,12.789655172413795,6.839582807784566,7.95101875863339,120.97215685293985,11.6,37
150,40.37725067138672,150.79032258064515,19.193359988232316,47.64587720153389,1149.0736145718047,1.7815433106107448,146.0,1.2156862745098038,11.916129032258064,7.9947199016558,12.858348386003971,128.08167836613495,12.4,23
151,32.67432403564453,171.76067371719546,25.339811762928562,-45.689030692929535,1520.5093485528753,1.9571107299627784,197.0,10.011764705882353,13.292596944770859,8.23738171588513,5.130113291100138,118.76140455972997,102.12,32
152,60.20703993055555,151.12792421215443,47.92449720004606,-288.86358484363876,8744.936215520527,2.2035973224424543,150.0,60.85098039215686,16.793387897145067,8.332460014982699,-12.381179023755138,125.34409536480436,620.68,9
153,23.97509765625,106.0,9.396694756158972,-7.992945652434246,217.46265060240967,1.4607766042153016,102.0,0.3686274509803922,7.946808510638298,5.372045494327003,17.175115726807004,167.4656409413407,3.76,37
154,26.651371002197266,122.36413043478261,13.291997277879675,-4.704889980731007,424.20973178540555,1.6181946310717845,130.0,0.7215686274509804,11.47282608695652,7.846303522663028,13.092159426618064,137.52156774211875,7.36,36
155,28.054595947265625,107.67251461988303,7.379305985970603,-6.407461893532586,126.68696257833676,1.420876128697815,111.0,0.6705882352941176,12.631578947368421,8.044390539024825,8.660215924374807,117.24545592405823,6.84,34
156,54.652911750637756,227.22360515021455,29.253050915438905,-161.31863485609767,2946.6523680666487,1.6124143095963026,254.0,9.137254901960784,15.293562231759656,6.4193645960439625,0.5783647495559403,96.33084167180367,93.2,22
158,48.45045471191406,237.16935483870967,20.278513089774457,-80.22862742077949,1138.9413590595886,1.3430553859576733,254.0,2.4313725490196076,12.570967741935483,6.075582730494948,11.092436402763552,108.50186072202246,24.8,21
159,65.08874760841837,199.35803657362848,52.26017508852751,-608.0098147450321,14170.790167076571,2.020629249516727,254.0,8.149019607843137,17.712704523580364,8.50328263060489,-17.691224493092744,140.1992759619464,83.12,7
160,30.82048797607422,122.97468684759916,17.162815931099903,-25.04865252357262,741.8753896380032,1.8057366331419855,131.0,15.027450980392157,14.340292275574114,8.032882884135223,1.2914506365771232,109.3070174812956,153.28,33
163,40.492210388183594,213.3001673317029,55.34872887290988,-478.7285752888445,9900.035187413585,1.4436426211227533,254.0,30.466666666666665,18.175827004762517,6.084463843175741,-4.905668980120554,72.57345388323354,310.76,23
164,53.78557586669922,202.57398388382185,20.89900877617251,-89.29994386868636,2592.9711114908437,1.8819163937671666,201.0,44.286274509803924,15.416983972372268,7.844056015657533,-4.126908913478667,108.99493868419253,451.72,18
165,39.791648864746094,174.5892255892256,22.13806429311468,4.840132661223097,1202.037317357608,1.828531729674943,171.0,1.1647058823529413,12.936026936026938,8.552036107764048,6.216355857108991,122.11813442273429,11.88,24
166,32.74883270263672,119.61827956989248,10.805439154411546,-27.727107634424414,348.28634121639385,1.5430545636390849,121.0,1.4588235294117646,13.991935483870968,7.598984051798871,3.705965893478871,115.44267279360862,14.88,24
167,35.54133224487305,136.92134831460675,12.858979915770247,-10.878000496128427,384.83824551484867,1.5790657553724163,140.0,0.6980392156862745,12.415730337078651,8.063385115619091,9.552155875312424,126.98213069372804,7.12,23
